instance_sn,predicted_workload_type
instance_23063,Deployment
instance_23064,Unknown
instance_23065,Unknown
instance_23066,Unknown
instance_23073,Unknown
instance_23074,Training
instance_23075,Preprocessing
instance_23078,Unknown
instance_23079,Unknown
instance_23085,Unknown
instance_23086,Unknown
instance_23091,Preprocessing
instance_23093,Training
instance_23094,Training
instance_23095,Unknown
instance_23096,Unknown
instance_23097,Unknown
instance_23101,Training
instance_23102,Training
instance_23105,Unknown
instance_23106,Unknown
instance_23107,Unknown
instance_23116,Training
instance_23118,Unknown
instance_23120,Preprocessing
instance_23123,Training
instance_23124,Training
instance_23129,Unknown
instance_23131,Unknown
instance_23132,Unknown
instance_23133,Unknown
instance_23134,Training
instance_23137,Noise
instance_23139,Training
instance_23141,Unknown
instance_23144,Preprocessing
instance_23147,Unknown
instance_23148,Preprocessing
instance_23149,Unknown
instance_23150,Unknown
instance_23151,Unknown
instance_23152,Unknown
instance_23153,Training
instance_23154,Preprocessing
instance_23155,Training
instance_23156,Unknown
instance_23159,Unknown
instance_23160,Unknown
instance_23161,Unknown
instance_23163,Unknown
instance_23169,Preprocessing
instance_23170,Training
instance_23171,Unknown
instance_23174,Training
instance_23177,Unknown
instance_23178,Training
instance_23179,Training
instance_23181,Preprocessing
instance_23182,Preprocessing
instance_23183,Training
instance_23186,Training
instance_23188,Unknown
instance_23189,Unknown
instance_23190,Training
instance_23192,Unknown
instance_23193,Unknown
instance_23195,Unknown
instance_23196,Training
instance_23198,Unknown
instance_23199,Unknown
instance_23200,Training
instance_23202,Unknown
instance_23204,Preprocessing
instance_23205,Training
instance_23208,Unknown
instance_23210,Training
instance_23212,Training
instance_23214,Unknown
instance_23215,Training
instance_23216,Unknown
instance_23217,Training
instance_23218,Unknown
instance_23219,Training
instance_23220,Unknown
instance_23221,Unknown
instance_23223,Unknown
instance_23225,Preprocessing
instance_23226,Training
instance_23227,Unknown
instance_23228,Training
instance_23229,Unknown
instance_23230,Training
instance_23231,Unknown
instance_23232,Unknown
instance_23233,Unknown
instance_23236,Training
instance_23237,Unknown
instance_23238,Unknown
instance_23239,Unknown
instance_23240,Preprocessing
instance_23241,Unknown
instance_23242,Unknown
instance_23243,Unknown
instance_23244,Unknown
instance_23245,Unknown
instance_23250,Unknown
instance_23251,Unknown
instance_23252,Unknown
instance_23253,Unknown
instance_23256,Preprocessing
instance_23258,Training
instance_23260,Unknown
instance_23261,Preprocessing
instance_23264,Unknown
instance_23267,Unknown
instance_23269,Training
instance_23271,Unknown
instance_23273,Training
instance_23274,Training
instance_23275,Unknown
instance_23287,Training
instance_23290,Training
instance_23291,Unknown
instance_23292,Training
instance_23294,Training
instance_23295,Training
instance_23296,Preprocessing
instance_23299,Unknown
instance_23305,Unknown
instance_23307,Unknown
instance_23309,Unknown
instance_23310,Unknown
instance_23312,Preprocessing
instance_23318,Unknown
instance_23321,Unknown
instance_23323,Unknown
instance_23325,Unknown
instance_23328,Training
instance_23329,Unknown
instance_23330,Training
instance_23331,Unknown
instance_23336,Training
instance_23337,Unknown
instance_23342,Training
instance_23343,Unknown
instance_23348,Unknown
instance_23349,Unknown
instance_23351,Unknown
instance_23355,Unknown
instance_23356,Unknown
instance_23357,Unknown
instance_23358,Unknown
instance_23360,Unknown
instance_23361,Training
instance_23362,Unknown
instance_23366,Unknown
instance_23368,Unknown
instance_23369,Training
instance_23370,Unknown
instance_23371,Unknown
instance_23374,Unknown
instance_23376,Unknown
instance_23379,Unknown
instance_23380,Unknown
instance_23381,Training
instance_23384,Unknown
instance_23385,Unknown
instance_23386,Unknown
instance_23388,Unknown
instance_23394,Unknown
instance_23396,Unknown
instance_23397,Unknown
instance_23403,Training
instance_23404,Unknown
instance_23405,Training
instance_23406,Unknown
instance_23407,Training
instance_23408,Unknown
instance_23409,Training
instance_23410,Unknown
instance_23411,Training
instance_23412,Unknown
instance_23413,Training
instance_23415,Unknown
instance_23416,Training
instance_23417,Training
instance_23418,Training
instance_23419,Training
instance_23420,Unknown
instance_23421,Unknown
instance_23422,Unknown
instance_23427,Preprocessing
instance_23428,Preprocessing
instance_23429,Training
instance_23430,Unknown
instance_23432,Training
instance_23434,Unknown
instance_23435,Unknown
instance_23436,Unknown
instance_23437,Unknown
instance_23438,Unknown
instance_23439,Unknown
instance_23440,Unknown
instance_23441,Unknown
instance_23442,Unknown
instance_23443,Unknown
instance_23444,Unknown
instance_23445,Unknown
instance_23446,Unknown
instance_23447,Unknown
instance_23448,Unknown
instance_23449,Unknown
instance_23450,Unknown
instance_23451,Unknown
instance_23452,Unknown
instance_23453,Unknown
instance_23454,Unknown
instance_23455,Unknown
instance_23456,Unknown
instance_23457,Unknown
instance_23458,Unknown
instance_23459,Unknown
instance_23460,Unknown
instance_23461,Unknown
instance_23462,Unknown
instance_23463,Unknown
instance_23464,Unknown
instance_23465,Unknown
instance_23466,Unknown
instance_23467,Unknown
instance_23468,Unknown
instance_23469,Unknown
instance_23470,Unknown
instance_23471,Unknown
instance_23472,Unknown
instance_23473,Unknown
instance_23474,Unknown
instance_23475,Unknown
instance_23476,Unknown
instance_23477,Unknown
instance_23478,Unknown
instance_23479,Training
instance_23480,Training
instance_23481,Training
instance_23482,Training
instance_23483,Training
instance_23484,Training
instance_23485,Training
instance_23486,Training
instance_23487,Training
instance_23488,Unknown
instance_23489,Unknown
instance_23490,Unknown
instance_23491,Unknown
instance_23492,Unknown
instance_23493,Unknown
instance_23494,Training
instance_23495,Training
instance_23496,Training
instance_23497,Training
instance_23498,Training
instance_23499,Training
instance_23500,Training
instance_23501,Training
instance_23502,Training
instance_23503,Training
instance_23504,Training
instance_23505,Training
instance_23506,Training
instance_23507,Training
instance_23508,Training
instance_23509,Training
instance_23510,Training
instance_23511,Training
instance_23512,Training
instance_23513,Training
instance_23514,Training
instance_23515,Training
instance_23516,Training
instance_23517,Training
instance_23518,Training
instance_23519,Training
instance_23520,Training
instance_23521,Training
instance_23522,Training
instance_23523,Training
instance_23524,Training
instance_23525,Training
instance_23526,Training
instance_23527,Training
instance_23528,Unknown
instance_23529,Unknown
instance_23530,Unknown
instance_23531,Unknown
instance_23532,Unknown
instance_23533,Unknown
instance_23534,Training
instance_23535,Training
instance_23536,Training
instance_23537,Training
instance_23538,Training
instance_23539,Training
instance_23540,Training
instance_23541,Training
instance_23542,Training
instance_23543,Training
instance_23545,Training
instance_23546,Unknown
instance_23549,Unknown
instance_23550,Unknown
instance_23555,Unknown
instance_23556,Inference
instance_23557,Inference
instance_23558,Inference
instance_23559,Training
instance_23560,Unknown
instance_23561,Unknown
instance_23566,Unknown
instance_23567,Unknown
instance_23568,Unknown
instance_23569,Unknown
instance_23570,Unknown
instance_23571,Unknown
instance_23572,Unknown
instance_23573,Unknown
instance_23574,Unknown
instance_23575,Unknown
instance_23576,Unknown
instance_23577,Unknown
instance_23578,Unknown
instance_23579,Unknown
instance_23580,Unknown
instance_23581,Unknown
instance_23582,Unknown
instance_23583,Unknown
instance_23584,Unknown
instance_23585,Unknown
instance_23586,Unknown
instance_23587,Unknown
instance_23588,Unknown
instance_23589,Unknown
instance_23590,Unknown
instance_23591,Unknown
instance_23592,Unknown
instance_23593,Unknown
instance_23594,Unknown
instance_23595,Unknown
instance_23596,Unknown
instance_23597,Unknown
instance_23598,Unknown
instance_23599,Unknown
instance_23600,Unknown
instance_23601,Unknown
instance_23602,Unknown
instance_23603,Unknown
instance_23604,Unknown
instance_23605,Unknown
instance_23606,Unknown
instance_23607,Unknown
instance_23608,Unknown
instance_23609,Unknown
instance_23610,Unknown
instance_23611,Unknown
instance_23612,Unknown
instance_23613,Unknown
instance_23614,Unknown
instance_23615,Unknown
instance_23616,Unknown
instance_23617,Unknown
instance_23618,Unknown
instance_23619,Training
instance_23620,Training
instance_23621,Unknown
instance_23623,Unknown
instance_23624,Training
instance_23625,Training
instance_23626,Unknown
instance_23627,Unknown
instance_23628,Unknown
instance_23629,Unknown
instance_23630,Unknown
instance_23631,Unknown
instance_23632,Unknown
instance_23633,Unknown
instance_23634,Unknown
instance_23635,Unknown
instance_23638,Unknown
instance_23639,Unknown
instance_23640,Unknown
instance_23641,Unknown
instance_23642,Unknown
instance_23643,Unknown
instance_23644,Unknown
instance_23645,Unknown
instance_23646,Unknown
instance_23647,Unknown
instance_23648,Unknown
instance_23649,Unknown
instance_23650,Unknown
instance_23651,Unknown
instance_23652,Unknown
instance_23653,Unknown
instance_23654,Unknown
instance_23655,Unknown
instance_23656,Unknown
instance_23657,Unknown
instance_23658,Unknown
instance_23659,Unknown
instance_23660,Unknown
instance_23661,Unknown
instance_23662,Unknown
instance_23663,Unknown
instance_23664,Unknown
instance_23665,Unknown
instance_23666,Unknown
instance_23667,Unknown
instance_23668,Unknown
instance_23669,Unknown
instance_23670,Unknown
instance_23671,Unknown
instance_23672,Unknown
instance_23673,Unknown
instance_23678,Unknown
instance_23679,Unknown
instance_23680,Unknown
instance_23681,Unknown
instance_23682,Training
instance_23684,Unknown
instance_23689,Training
instance_23690,Unknown
instance_23691,Training
instance_23692,Training
instance_23693,Unknown
instance_23694,Unknown
instance_23695,Unknown
instance_23696,Unknown
instance_23697,Unknown
instance_23698,Unknown
instance_23700,Unknown
instance_23701,Unknown
instance_23702,Unknown
instance_23703,Unknown
instance_23704,Unknown
instance_23705,Unknown
instance_23706,Unknown
instance_23707,Training
instance_23709,Unknown
instance_23710,Unknown
instance_23712,Unknown
instance_23713,Unknown
instance_23716,Unknown
instance_23718,Training
instance_23719,Unknown
instance_23720,Training
instance_23723,Unknown
instance_23724,Training
instance_23728,Training
instance_23729,Unknown
instance_23730,Training
instance_23733,Training
instance_23734,Unknown
instance_23735,Unknown
instance_23736,Training
instance_23738,Training
instance_23739,Unknown
instance_23740,Training
instance_23741,Unknown
